ID,Item Name,Image,Category,Colour Name,Colour Family,Colour_is_neutral,Season,Fit,Style,BodyType,Lifestyle,Utility
T269,Oversized Hoodie,T269.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/UCk2i2l_v48NS4oki1IhDA/PYPHOQqSdr9zgV77FDeyBZGazbAxWuS-yv3YQYzvdIF0_iNkAkm8hLHipMLgyjIWEa85Uk0IrETIS9ovsJpJa0xvjbHjnKB1Zl87BUYFf3UEc6SCPfE3k8eDfVxMk78iqRn8Yobw-v5vDHg9QGUMlQ/1MZB3yQpfzSb4FiwM5HS8kgu-yQf5yUp35Is9QVL9Mc),Outerwear,Grey,Grey,False,Winter,Relaxed,"Chic,Contemporary,Streetstyle,Bohemian","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T270,Zip-up Jacket,T270.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/6NfDZiosapq7F9iqgnIrqg/O9QlXR5DNIPSKfxGG5i8GCBCDfHsLpLKNQXU6o78_JW8pJa8L-IzucdsCWfjYR3j6NCZ4KvQp_lzunj8bpZP_emtKn3adSB556hBp29hu9gBRF8jcXJ6i7wmh654jIosaLb8LTi3_vGeR3mZk9NYPw/Bl5ZHD-Puq7thkWei_14CMHNH4vXpUS42Muo-PP9UTc),Outerwear,Olive Green,Green,False,Winter,Structured,"Chic,Contemporary,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge","Basics,Layering"
T271,Cropped Hoodie,T271.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/xaoV_ncHEvE-3QyYu9esEg/KXUNnc8J2PJGxu3dxahJvNVS3UI8DicGJkLuwEOpyRx2li-zz6xciG0mhnJXzmfinZY9mz-hHHxNDJArHEMrSHNmuY2KZbT6mY684mtZcLD2pAq05evnoqKCCAugtnbZn-RnH_akxaO5ylOGcOdcOQ/T4liP1e-h9wSFaH_eY8rjuvh_ZltI0aXc0LK_-uqw7Y),Outerwear,Black,Black,True,All Season,Structured,"Edgy,Streetstyle,Contemporary","Rectangle,Pear,Hourglass,Inverted Triangle","Athleisure,Lounge","Basics,Layering"
T272,Oversized Hoodie,T272.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/m_Hx2niXt3l1KvH45EDLEA/dslkLw-h9Amcb4tLTAkzWKbIe0AQxdx3RxlIRnxFeNjirEeYGrxrl0jWxqQzjM1SDptByyrFX7ZzUAJjGWjrgFSsc6ie7m4_6_K0hVNtTriHO8R29BivgeK1kSsdMCuci6XxQMaAdTRu6TPBEMTgyw/UnjBuvN3GMV0Edq9Lt3-7dDAsRWw6oAfoYJGneIjd2A),Outerwear,Pink,Pink,False,Winter,Relaxed,"Romantic,Chic,Edgy,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T273,Overzised Hoodie,T273.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/NOxsjiMsuwgriXjcTSQ3MQ/AznMLUMcpn4g9gENJz8-T02wKgZ7MC6oxzSXTLMaB0g1ihHONtJfngumfjg1Wdd4KNL_xBNplL3IITFCGeGlwnNxNE5ecoNGWRa3yII5CJlMfo5yxyO8692kRKktK7YktE4ijOsOr-B82bBov8Itqw/B-xveLjYzX6yXi8zFw9n7LJJwWiwKiTatcAN5m0pUDQ),Outerwear,Taupe,Beige,False,Winter,Relaxed,"Romantic,Chic,Bohemian,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T274,Oversized Hoodie,T274.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/lGPbSyHjciG7k75-QNNhAQ/bNZYRs22qUyuihA0-EY54K3Mk5sSLeGYSKtQ4AMWV6jey13lec9r_-L_HMYq6Q3LsmEkyeqPWoE7HMJRWw3CCD4dO1NEpZO8p7FqbE6nE7VV5Rd94kN9XTXd2OonuYc6MYv33fae4nYZeIVfj_dDVQ/Ikd3MtN8Qosami2wbIAtniKYHpwHewslWnrheYrLO-Q),Outerwear,Flamingo Pink,Pink,False,Winter,Relaxed,"Romantic,Chic,Bohemian,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T275,Zip-up Jacket,T275.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/PvM8HonFt_nnDf-Plkt9yg/JC-GgRvqZSaVFE0e1pSHsn_cfo0FwM8RwBZ_95SVbnzj_n_NfEV3mEfoe4-HgUGZp3gaLPFzYMu4IvHz0ptG1EJBOAQq8uS1w09vZqMdgHpTvXx9yqQ_bqpG-_cICZQ6CG67TEXOXjM27pfqpKHY2A/ItCs2DoTDx9jIs0i48qX1dLWIznTw_RMpfGrpJt38Lo),Outerwear,Black,Black,True,Winter,Structured,"Chic,Contemporary,Streetstyle,Preppy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge","Basics,Layering"
T276,Zip-up Jacket,T276.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/aCpUsTV9TjawfVQGd8Nn8Q/FPK0xvpas8xfbWFKafXhRAv7LvbavxJ6NKT3e9ZQ0VD3DBX-rdqs7XRThQYTKG4EfZEipXzJ-TEQY8FG5BjjW5ozgWehKwTV6gyAGWVUAtWE3tXA7CoKXxNWLDN2HHvnNcCWVktLirqMTnWF6wMvvw/cWkm_4_p6X3cqavYkuI8XsSgJ6OlL_CGZonnH7vgfE0),Outerwear,Dark Grey,Grey,True,Winter,Structured,"Chic,Contemporary,Streetstyle,Preppy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge","Basics,Layering"
T277,Zip-up Jacket,T277.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/9jRo8UqP1AiaPqYLz5oHfA/o1Xm1Y7JI2FHRXak85jF4rwz-N5c-KA2BVrYPxFTWcwzusFb4I8m-rI8REBtCN885F5z8F4GKCU4XSvmOn-8PmG_LqGIv4bzFAthOISSTap7rEL73V2SfX06uro7UtaioA2C9RosSPOX3j6-jccWXA/qPio7L5DUH3lfFA2fZsWq3sbpMzyXuOzMsg8u3GdnZs),Outerwear,Emerald Green,Green,False,Winter,Structured,"Chic,Contemporary,Streetstyle,Edgy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge","Basics,Layering"
T278,Zip-up Jacket,T278.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/TX6WQcjTd0W9zSZoiBoU2A/6rpnpljeQOl4s4zIpN_82oIKlROk-tcWLBXnmUjT-nvf7CppqtyUMnM3jchHhFo-mtF5NtpozbHevhDAMWz5eEoyxwXJplkTk1nNwnMxETTQrQk-Xi3z0-4VL4MDVPhNih68hGliAjkR5fIgiiGTyA/JJ2ltsHom27ojcioXpzuJitYhyxj8Z7JYsiDb-wMOlw),Outerwear,Red,Red,False,Winter,Structured,"Chic,Contemporary,Streetstyle,Edgy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge","Basics,Layering"
T279,Graphic Hoodie,T279.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/60Uqo-lQi9Ml3VEtunpQdw/qYQkwd6UIW2QpbfsH_c_9D6Tsihavh9ukpFyLUrgcwm447CB0W25coy_IKQgU6myINeVTrcST7X7Y6ezZUuLLrPkrQFQYZZlDF4lV5VaGWlXvVrbqsuQqr187JgrvtyjMRljjAkjg5n53o3xnUar6A/i91q93mX0ngRUjaI77Oxx5pBarteyB1BZ4EIyrErYfk),Outerwear,Grey,Grey,False,Winter,Relaxed,"Contemporary,Streetstyle,Preppy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T280,Graphic Crewneck Sweatshirt,T280.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/PHN8j2goP4Gurx349WLZdg/RRfuZZZUOgIxuBlO9kUPWEU5ZKcS-QNIwhjTPPRMT9MLYE4C_wptGfmSxgs_BXya1057WQuwzutE8bLaJckh2Fd0bwAccwiIH5yxc4NVvasRtlp5Subp3l6MYFyDdT0Bf4cC_8t8OwITXOpePqMDEg/dScTc3pPV4Ua39qp1JLGZ9aHobnv4eEGgwguEZY050Q),Outerwear,White,White,True,Winter,Structured,"Chic,Preppy,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T281,Striped Crewneck Sweatshirt,T281.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/hHaylVgHxim_nu9hCGMm7A/I0LxQGMYbr-nHYmquvcWAtLduJ01yZm7kPYWNMciilDRzIYyFdvm15mbd5KpXddAHCRr4zG5_7K2_WLczzZaFhRLdyAymTMTOkhwq-KmmKGXKS42f82L4FeF9NVSoHcL-uRWI-0aUuS3p-cf9Pv-CQ/UmKUImWaFaek1TapYKyf3RtmZjR8qLChg5qKUkUzzow),Outerwear,Black,Black,True,Winter,Structured,"Classic,Chic,Preppy,Romantic","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T282,Graphic Crewneck Sweatshirt,T282.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/qMEscgzo1HWoXHPu49PzPw/quXinQeiEyjIdgFJRN2SiQH_yJ3cFJsrLK301wsdIfZpSA53XMN9ugX6CTuZgWlaKr8rGMotJVlwfBPFm3Bpd6R9R87oYbfTcogiTs64dPjZVT7rW0Ccv9KiVFa8FhUZ7VoVohZq906gALkhnR-fqw/2Fo2sK8KBokqizg90V1G19wwvncBBG4x3bO70sGyETc),Outerwear,White,White,True,Winter,Structured,"Chic,Preppy,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T283,Crewneck Sweatshirt,T283.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/sZNWNp5bg0HwB2jLCETDhA/CatSaYCYoLuqHVPOui569_r7pOABWZxLcREpxnrmM31q36YjvskKoWSfK3X4_TvGRiL4zOKHIhCOf_W_ALW_UOw4AzMKCPRENiE_VdhT-VeoDkLGymcWy8AolGweUhEUAU_Jy3OuTE3JJ0-sjJaLsw/TYGx7AS368nyc5lk1M87gS3WadOfhsUn4_ypJXp-EiQ),Outerwear,Olive Green,Green,False,Winter,Structured,"Bohemian,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge,Smart Casual","Basics,Versitile,Layering"
T284,Crewneck Sweatshirt,T284.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/aQsxSWGUx0FpP_BCD1rcew/xWVAQh9KCjwTorveKp6S2qn3HcAbpv6ldx3TkbrPT9bD__62IIV9YrDtfrlUBuLxbeeFfSZleQeGBQPc_ndFHsNUSXqbrb-NqR4-AV60Q49T4Fo5mABVF5BP3uPs2nnhxfw2dXLwGqprSLo6ySzuiA/uZpu4-R6s_QjTTMw_EL8-hFkTk6D0xlPX4QedkEinvg),Outerwear,Black,Black,True,Winter,Structured,"Classic,Streetstyle,Bohemian,Preppy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge,Smart Casual","Basics,Versitile,Layering"
T285,Crewneck Sweatshirt,T285.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/QNY8PUyj1lrv9ikOjxU-kA/UplLz41Ru0qw69HdYDJPvT38a2ogv6kL2jQW7vX-P_HPBti1KYoNa1jzeDQFgx0fAWsya7jX8hvj3B0K76zHCvVyaxKNWieSZod5u6wAs9LWjMV0u0EpQr0LeS2MSy-Mok5Iu_YFaBkmWt8fQFZDpQ/kTBf-qdiUPNsu_u7csfR8VWT1yW7pqtNbu8axKnQL9Q),Outerwear,Wine,Purple,False,Winter,Structured,"Classic,Streetstyle,Bohemian,Preppy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge,Smart Casual","Basics,Versitile,Layering"
T286,Crewneck Sweatshirt,T286.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/O2x_Ct8dv1AWsmB3gGIajg/kKzxh1CbCzB_j9SIx4WpY-fp9WCNbC2QZrjiP9RfyPafPMACT3S4mX_Nb0Z1Lw3gnwyj4l1J6gznEIsxU1KEvHvUDJhP8DXmAjysG4AkuYRlQIusuuizN7OPheeiEX9dHSvXQtUulk-UUQ_IXL7MuA/TDA7saJ6I_f4Pe_EwwWK10BtOLWRbm8Z-OFayLj7cqY),Outerwear,White,White,True,Winter,Structured,"Classic,Streetstyle,Bohemian,Preppy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge,Smart Casual","Basics,Versitile,Layering"
T287,Crewneck Sweatshirt,T287.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/fqsTTQLMZsE0cIf_t3IU_Q/xhnRjYs14j28KdVvfBpSkviWOolkYgVYhmEciLuxuQCcF-VuZ-OCKm8ahq1nI42urLqg65z7KySXMhcexoQtnmPaqkoWhXxY5FzQfD8ErYMOAdp8x6V5IsR12VSWEgfL88jaSogRJb-ZQ_LiBF_PDg/wThstRjegiMBMKeBtI8FWKwbEsQjraMIuSbNOxvlmWM),Outerwear,Dark Brown,Brown,False,Winter,Structured,"Classic,Streetstyle,Bohemian,Preppy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge,Smart Casual","Basics,Versitile,Layering"
T288,Graphic Crewneck Sweatshirt,T288.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/lfawyfSQEuTodQ2JJq9TZA/jwm8Hmhln7sb3koipjyqTGufs09TYHyR_6cXvfxD8XDENJ8nosQ-mULW-5ZhRi1hcZrYkDsXceI-Hbue58cym8m2K9bRwuAKFMqHeY-2ehhJ026yl1a30agEdXtgXqUFuPi7YPSVbh6sWe6NLuUdxQ/-KkxDjGFdFEEICmhTJE8jvaFt5bmIIvjDPNelvndB_w),Outerwear,Sky Blue,Blue,False,Winter,Relaxed,"Streetstyle,Edgy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T289,Graphic Crewneck Sweatshirt,T289.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/kwbzMwfddqcYQe3mAr9i8A/x_NYSQJHukmf1b8Yg6nGrkHcBJFUaH7zFA_eAcgL4evpChOlwTZb2rCIOaTBVX38aDV67HgdNkAxnJ9W5ICJ3HVZ5lWzXq0sBxHGXd9C9--vmmkhXQfAahm8s3ztAm4bGLTq3HJzsgW7J98-s4leeA/8n8vdt4G85bBBlxGwRyAKkG1CDvCfCGExupCJcZ0uyA),Outerwear,Black,Black,True,Winter,Relaxed,"Streetstyle,Edgy","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T290,Striped Crewneck Sweatshirt,T290.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/UsY7TDcdi6hxl_lCYUNTug/SIVs-UmK8vSmawyadPAWGo72nMoJiRW2ulaXn2O7S7qioVEPe3u3Rl8NYG3CNIkofI3CT-HNbcacFLuyFq9b8S31AfehBKLe_Omg42hqvOVdHD1pmLwaChZ1UrB6VZQ2lAjoaYDKqP2Ov6mBU0mgKw/fMueFw92FYpwVtGQBWR9CQlVbJ-IzhNLBE8JZludEog),Outerwear,Striped - White & Black,White,True,Winter,Structured,"Chic,Preppy,Romantic","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Smart Casual,Lounge",Basics
T291,Graphic Half-Zip Sweatshirt,T291.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/g3MRnkpieNZe7CBpXwSTOA/xaA6kavWGxRqqWRHGIt3y2QqMNiUBBdySHsoJAjraNSj3BndF-UXhwZiaa9YBneMKdMgqG7fenChuHh0MJF56-MxYPwH2b0U0Jfcvcs6IR42dP1SpxjGJ9WjKe_iwE1dRPbpPvMsM4c567X_jFQGSw/kOtBc-aHkfAj9FX9c41b91QwWPWyWnfG28cJ2m3uCmc),Outerwear,White,White,True,Winter,Structured,"Preppy,Chic,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Lounge,Athleisure",Basics
T292,Graphic Half-Zip Sweatshirt,T292.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/hTff-4D4ok44w012vSbbtA/mac5DCfg-wKZtV8sP9mhYZb9TieZA1gGhBcvMTWIxWFHo72kF5rV0WYrwW1NazzHDVTom9jxjw6sAHLByUoFS4RAcGVmGtz4AvYwmquufkngMs6MwFBKrbtqB8-490CAHxueIEoDIoCMwQ9o3R9eFA/WOY9PbC95AeKUhZtv1dPX3JWGAVq_htTNVr-JQOow1o),Outerwear,Light Steel Blue,Blue,False,Winter,Structured,"Preppy,Chic,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Lounge,Athleisure",Basics
T293,Graphic Crewneck Sweatshirt,T293.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/ZGr_CdgaLR9LfFHS8caEeg/g4cRQSHH5sgnGENjcnwc2Wu55dcr1oE0_SNMl1rhQm7rT7AlyKkczn4tlI9TOQvJziMjFDkMEyuBpADvMj90seVok85D7n2UbN3joLXeDEGvqm7IfJEkMIjK_92v-1ZJl_98gwmjIAfJj-kUYB6gDw/y2os8rU_wE1GtzAMhRqyvEKhBj7dFc7Y08DDty44P8M),Outerwear,Navy,Navy,True,Winter,Structured,"Preppy,Chic,Streetstyle","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T294,Half-Zip Sweatshirt,T294.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/HxhnCr_7FHha1GNaPukAEA/JI8Qyz9R2sQiwDSiVquOu9671Wl19ox6htq833jaz5zKUjnNIAA8TNhW5xm3CVBbIs_TrvnEyO3cg3B9dFqlX9WBLp-ntH2As_4HHzevnZMD-9-lzfoGuV1tIzErcx3OCkGF-b93n5ujLoN03KdzGg/KaGcgLBV0pCAS5I7-9WPTemAIOpPAVzGxe62sD2eUZc),Outerwear,Green,Green,False,Winter,Structured,"Preppy,Streetstyle,Bohemian","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Athleisure,Lounge",Basics
T295,Polo Sweatshirt,T295.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/7D053m9JC0JXVFwZ2WuV9w/Dq9IR-p8lbyImPxnYyxVXO6Y34UXDq2aeTPnSuz-ifOTrV3wMGNp89RFV-4BvQOWnutiZXLqKhgvwiTQv48w9z8vKhxuiagvxM_pnMqCRo67cEysme_27dgwQWyl1ipGyw7fLu1rQlTv0Q36OHXEDA/QhbFrULMmKsyVj_2Sl8le0SHhF-NUHUWXd0qhhL8Lw0),Outerwear,Navy,Navy,True,Winter,Structured,"Preppy,Classic","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Lounge,Smart Casual",Basics
T296,Polo Sweatshirt,T296.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/u_7USFZjSwcSAEjw1CAYZw/tj4vPF-lqihTr9_5dg6_tCFQXwoXoRlkEGdCvPAHpzmZUveaeS5lALOoKlxAZXG2DzIlXIIPhQkNGlKIvRe_j1LxaHbxiSb4gJu-N8psZVhZk7bLBhFmsGrkiCDjSxUyvRYsxcp-oa1UOLOEIbhOCQ/etU_iZV_bUb0FPQNEksF-WWGhxJBHB0IgYdI3MLl6eE),Outerwear,White,White,True,Winter,Structured,"Preppy,Classic","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Lounge,Smart Casual",Basics
T297,Polo Sweatshirt,T297.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/_jWa7KPGdcEAi043xg5n2A/9pW2dynMoXStAoB6ATEW9hQBDEN82_d7xu9Cco4T1cRo8BmO6SjHo5A9M_jb-3xosNdjeZx8FPLRxTo2YlXUpLTt7oKFXK7NNC-zUlKwQBOSnX6Vg1-iyUtFmPh5V4aE9RPXkweQSHRulsJbs0H10w/nKPb7UT8NFVzqGER6GTUVWXXXamR-BzfLnDxjsL5y5U),Outerwear,Seaweed Green,Green,False,Winter,Structured,"Preppy,Classic","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Lounge,Smart Casual",Basics
T298,Polo Sweatshirt,T298.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/fhvi6EdSD5GdA-6gwhRimg/JzE8sE0i57tSx4WLR6zLQapTZIUvxhhK4hHVri2NbzGJaYxVqdCiXJd_1ioDl6rf72dpcodXdq6WpgMwPhu2joJbJsZw8YXOErruwoGtpuY3e3lBsO6Ap0rNR2SrSDcp8-dXRRRwguMyE5ZEBYGXZQ/4KZkvDLfUl0Zw23VZjrF3Or6xe_o8h8Dbv2i5pOottI),Outerwear,Beige,Beige,True,Winter,Structured,"Preppy,Classic","Rectangle,Pear,Hourglass,Inverted Triangle,Apple","Lounge,Smart Casual",Basics
T299,Activewear Tank,T299.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/U6HV5l6c8HiAt1LMYu7MJQ/4LdCCeds8MYaYjGMeIi7t5qiXkcg25FrZ5Y26oN_vQEXLYgS8tYzZ8uea6w8Eou7TEcDKe3gzaht8VMKfWhxEKbDRywUTY1Rx1e2KSb0Mlzt6Hw4vWhRr1ne6HSKZam1bw9njBN2oTDAK9lS92Rm1Q/1oq9gto1-hDuWbADFPynMcZodgjp2G618mWOJUAmWeU),Top,Black,Black,True,All Season,Structured,"Classic,Streetstyle,Romantic,Bohemian,Contemporary","Hourglass,Rectangle,Pear,Apple,Inverted Triangle",Athleisure,Basics
T300,Activewear Tank,T300.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/WSCG-w3lwgyrU76Gfr08pw/lBuW0Uiy5MGodwgksJRQ9hXLiTJxqqg5YJ8y8knNi5g1UkcO9K7NXqBxGrVjqu8m-ct_XH0LqYpbNRjCmN2wJHsBsQNKhRD_lmB2ruRQTlL9LUGiDGcfqMrNUf2vz0NVSvs5Ayez2Vn81k6XlpwXog/RQkeSOny9jidh5919NOQVak3-R6N9oDl0m8fdUwvB-Q),Top,Blue,Blue,False,All Season,Structured,"Streetstyle,Preppy,Contemporary","Hourglass,Rectangle,Pear,Apple,Inverted Triangle",Athleisure,Basics
T301,Activewear Tank,T301.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/hK6CYgCjx4jUvqEEEjHGjA/-jJO-HRYE1R1Q7MGomajeqWnH08x4SUuh1TAMAGeVremk5_896svz5iJxAjYgQaxxMt_jW03qw6nCd7DN-mTU5YqAVWYLLMBmSYsu5QlhH5jBBy9RPvgWpM1h-5Hcnc8PywCaS3FGUsnqT1ViYVf0A/tBUM_o1ycfahAIWy6H0HhucQPk6UNyaYB_uh0ZpSkt8),Top,Black,Black,True,All Season,Fitted ,"Classic,Chic,Romantic,Edgy,Streetstyle,Preppy","Hourglass,Rectangle,Pear,Inverted Triangle",Athleisure,"Basics,Layering"
T302,Activewear Tank,T302.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/pkU-8r35L7BBD0jtKiz1FQ/6Re72BtF50CBjRqkumK5Z96owag6QHTNyKVTeB8PS-Ym-_yG3WF0P8hbcGPsjPf4tzjq8NGCWsqRYwUYLFqvBIMNTMkpAnsMbKtmfZ7GPZHeAtdCtE3o23AASEJEpmQQjpRe9o1kTCqq5uMaUufxvg/Ujf4bMTq2kJg1hAF218hBEBfJI8Tkq4szIDSEp3xgJc),Top,Lilac,Purple,False,All Season,Fitted ,"Classic,Chic,Romantic,Edgy,Streetstyle,Preppy,Glamorous,Bohemian","Hourglass,Rectangle,Pear,Inverted Triangle",Athleisure,"Basics,Layering"
T303,Activewear Bralette,T303.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/BJXaeFSZtq3fqLfAxC8CrQ/w4HkP9tvimDlcneKOWy6SIbv6V3WvXwe_dMXH0cJV1WKZLEFNdGsB25Ew-nt2p68mxlmtNH5PK6mngQKByJf_jprboJw5QuI64GwAhYfGLSl8f8_Y1E7Nn6FjRHbim2UUQcohsMe9QfUD6wdn-LeEA/GXQIDL22kIEdnboZsJLWj_HIY3fQwVrNIYOz6NB4clU),Top,Blue,Blue,False,All Season,Fitted ,"Chic,Romantic,Edgy,Streetstyle,Bohemian","Hourglass,Rectangle,Pear,Inverted Triangle",Athleisure,"Basics,Layering"
T304,Activewear Tank,T304.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/C4a76EWp1uZzghnmfVbCvg/2emwxhyE5YHQ5JbvnHNUhv9vMa1xhTFKJdRzhOd3sv7a9FyxR5rGyTbmR7B8xCsZ8_amwiTkxSjCgHYDmZPpkNVVojlV71VNhY6kKNZ-ZHDpmMTuOIc1cZkB22fGLIJ_ZW18jPHcdd17WNOK3enjSQ/1bNsh9v0Qjmd0F30C4galGeyq_g9_qkAZSBowEGev6A),Top,White,White,True,All Season,Fitted ,"Classic,Chic,Preppy,Romantic,Streetstyle,Bohemian","Hourglass,Rectangle,Pear,Inverted Triangle",Athleisure,"Basics,Layering"
T305,Oversized Blazer,T305.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/3kdGt-d8G3zkK8rozMbBeA/lf6oO2sLESdgBgrKvae0N8S7fUOZqbAbbmCGq-TpcnirnsTfYw4fL9o6n3tV8NH2RGwrDhPZz1hlbp_1Y4bpCkcNQYoLlL1vocJHs08oLqGYd4AVRMmK_JXxr6qtlWUgUPBkbfPfKZzsFQd3gUaeKA/rdhax7ttYbpVNZzTBdm-H92uDzIMyBiaxn3lMOOP1Tg),Outerwear,Burgundy,Red,False,All Season,Structured,"Chic,Preppy,Streetstyle","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual","Layering,Basics"
T306,Oversized Blazer,T306.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/k6Es-t8y1MZ4IsHfa1ovdw/GkfNyeNZoI12ODMt_JggzL03nbxqTgXlax5fjWCiGkyhAXjMooZxrPAFm3fHjZyVf-huTo47CnogVxGIGGrXjv6zReOtq7ijQ6Wxj7ojr1x2ZjErCIZd5uMNZebKXC6a7aFo7teWuiAl5SAzU-oyrQ/X9ny2MI7XglaOFnpa3tOH58XNaiS5Ighbdz9QCw-Q9k),Outerwear,Beige,Beige,True,All Season,Structured,"Chic,Preppy,Streetstyle","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual","Layering,Basics"
T307,Oversized Blazer,T307.png (https://v5.airtableusercontent.com/v3/u/45/45/1759780800000/vOKj0ty73YqlxxzoAYK5nw/uvi-bfUsJ-GoSnAHC-DcbBseuQL04jqgGfX0Q1S0KeSSNeZZBfoQspztxeUylZHvdLX6q4grojWjWLsoCkRtmfD2e7hnJjmEWm2qoKlYhg3hsG6_d9jYMrqhXSWkjAa3m_67PZ4Ml7sBW-NhUJfg1g/K6_bVYx1NLfUfso6ZMq8Cw63bIVT5OYydp_nZZNBNlQ),Outerwear,Black,Black,True,All Season,Structured,"Chic,Preppy,Streetstyle","Pear,Rectangle,Hourglass,Inverted Triangle,Apple","Business Casual,Smart Casual","Layering,Basics"
